parameter_id,condition,run_id,seed,profile,scenario,identity_continuity,lure_capture,recovery_latency_s,selection_switches,final_lineage_retention
06377b5b0d8e7e68,cias_full,386_virtual_avatar_matched_adversarial_identity,386,virtual_avatar,matched_adversarial_identity,1.0,0.0,0.0,4,1
06377b5b0d8e7e68,cias_full,386_wheeled_robot_matched_adversarial_identity,386,wheeled_robot,matched_adversarial_identity,1.0,0.0,0.0,4,1
06377b5b0d8e7e68,cias_full,387_drone_matched_adversarial_identity,387,drone,matched_adversarial_identity,1.0,0.0,0.0,14,1
06377b5b0d8e7e68,cias_full,387_ground_creature_matched_adversarial_identity,387,ground_creature,matched_adversarial_identity,1.0,0.0,0.0,4,1
06377b5b0d8e7e68,cias_full,387_virtual_avatar_matched_adversarial_identity,387,virtual_avatar,matched_adversarial_identity,1.0,0.0,0.0,4,1
06377b5b0d8e7e68,cias_full,387_wheeled_robot_matched_adversarial_identity,387,wheeled_robot,matched_adversarial_identity,1.0,0.0,0.0,4,1
06377b5b0d8e7e68,cias_full,388_drone_matched_adversarial_identity,388,drone,matched_adversarial_identity,0.75,0.0,0.0,22,1
06377b5b0d8e7e68,cias_full,388_ground_creature_matched_adversarial_identity,388,ground_creature,matched_adversarial_identity,1.0,0.0,0.0,4,1
06377b5b0d8e7e68,cias_full,388_virtual_avatar_matched_adversarial_identity,388,virtual_avatar,matched_adversarial_identity,1.0,0.0,0.0,4,1
06377b5b0d8e7e68,cias_full,388_wheeled_robot_matched_adversarial_identity,388,wheeled_robot,matched_adversarial_identity,1.0,0.0,0.0,4,1
06377b5b0d8e7e68,cias_full,389_drone_matched_adversarial_identity,389,drone,matched_adversarial_identity,0.7361111111111112,0.0,0.0,16,1
06377b5b0d8e7e68,cias_full,389_ground_creature_matched_adversarial_identity,389,ground_creature,matched_adversarial_identity,1.0,0.0,0.0,4,1
06377b5b0d8e7e68,cias_full,389_virtual_avatar_matched_adversarial_identity,389,virtual_avatar,matched_adversarial_identity,1.0,0.0,0.0,4,1
06377b5b0d8e7e68,cias_full,389_wheeled_robot_matched_adversarial_identity,389,wheeled_robot,matched_adversarial_identity,1.0,0.0,0.0,4,1
06377b5b0d8e7e68,cias_full,390_drone_matched_adversarial_identity,390,drone,matched_adversarial_identity,1.0,0.0,0.0,4,1
06377b5b0d8e7e68,cias_full,390_ground_creature_matched_adversarial_identity,390,ground_creature,matched_adversarial_identity,1.0,0.0,0.0,4,1
06377b5b0d8e7e68,cias_full,390_virtual_avatar_matched_adversarial_identity,390,virtual_avatar,matched_adversarial_identity,1.0,0.0,0.0,4,1
06377b5b0d8e7e68,cias_full,390_wheeled_robot_matched_adversarial_identity,390,wheeled_robot,matched_adversarial_identity,1.0,0.0,0.0,4,1
06377b5b0d8e7e68,cias_no_persistent_self,361_drone_matched_adversarial_identity,361,drone,matched_adversarial_identity,0.0,0.6666666666666666,,4,0
06377b5b0d8e7e68,cias_no_persistent_self,361_ground_creature_matched_adversarial_identity,361,ground_creature,matched_adversarial_identity,0.0,0.6666666666666666,,4,0
06377b5b0d8e7e68,cias_no_persistent_self,361_virtual_avatar_matched_adversarial_identity,361,virtual_avatar,matched_adversarial_identity,0.0,0.6666666666666666,,4,0
06377b5b0d8e7e68,cias_no_persistent_self,361_wheeled_robot_matched_adversarial_identity,361,wheeled_robot,matched_adversarial_identity,0.0,0.6666666666666666,,4,0
06377b5b0d8e7e68,cias_no_persistent_self,362_drone_matched_adversarial_identity,362,drone,matched_adversarial_identity,0.0,0.6666666666666666,,4,0
06377b5b0d8e7e68,cias_no_persistent_self,362_ground_creature_matched_adversarial_identity,362,ground_creature,matched_adversarial_identity,0.0,0.6666666666666666,,4,0
06377b5b0d8e7e68,cias_no_persistent_self,362_virtual_avatar_matched_adversarial_identity,362,virtual_avatar,matched_adversarial_identity,0.0,0.6666666666666666,,4,0
06377b5b0d8e7e68,cias_no_persistent_self,362_wheeled_robot_matched_adversarial_identity,362,wheeled_robot,matched_adversarial_identity,0.0,0.6666666666666666,,4,0
06377b5b0d8e7e68,cias_no_persistent_self,363_drone_matched_adversarial_identity,363,drone,matched_adversarial_identity,0.0,0.6666666666666666,,4,0
